x,y,z
2.17274,1.95349,20.0656
2.17055,1.96877,20.0164
2.16853,1.98413,19.9673
2.16668,1.99957,19.9183
2.16501,2.01508,19.8695
2.16351,2.03067,19.8209
2.16219,2.04633,19.7725
2.16103,2.06207,19.7242
2.16004,2.0779,19.676
2.15922,2.0938,19.628
2.15856,2.10978,19.5802
2.15807,2.12585,19.5326
2.15775,2.14199,19.4851
2.15759,2.15823,19.4377
2.1576,2.17454,19.3905
2.15777,2.19094,19.3435
2.1581,2.20743,19.2967
2.15859,2.22401,19.25
2.15925,2.24067,19.2034
2.16006,2.25742,19.1571
2.16104,2.27427,19.1109
2.16217,2.2912,19.0648
2.16346,2.30823,19.0189
2.16491,2.32535,18.9732
2.16651,2.34257,18.9276
2.16827,2.35988,18.8822
2.17019,2.37729,18.837
2.17226,2.3948,18.7919
2.17448,2.41241,18.747
2.17686,2.43011,18.7023
2.1794,2.44792,18.6577
2.18208,2.46584,18.6133
2.18492,2.48385,18.569
2.18791,2.50198,18.5249
2.19105,2.5202,18.481
2.19434,2.53854,18.4372
2.19778,2.55699,18.3937
2.20137,2.57554,18.3502
2.20512,2.59421,18.307
2.20901,2.61299,18.2639
2.21305,2.63188,18.2209
2.21724,2.65089,18.1782
2.22157,2.67002,18.1356
2.22606,2.68926,18.0931
2.23069,2.70863,18.0509
2.23547,2.72811,18.0088
2.24039,2.74772,17.9669
2.24547,2.76745,17.9251
2.25069,2.78731,17.8835
2.25605,2.80729,17.8421
2.26157,2.8274,17.8009
2.26722,2.84764,17.7598
2.27303,2.86801,17.7189
2.27898,2.88851,17.6781
2.28507,2.90914,17.6376
2.29131,2.92991,17.5972
2.2977,2.95082,17.557
2.30423,2.97186,17.5169
2.31091,2.99304,17.4771
2.31773,3.01437,17.4374
2.3247,3.03584,17.3979
2.33181,3.05745,17.3585
2.33906,3.0792,17.3194
2.34646,3.10111,17.2804
2.35401,3.12316,17.2416
2.3617,3.14536,17.203
2.36954,3.16771,17.1645
2.37752,3.19022,17.1263
2.38565,3.21288,17.0882
2.39392,3.2357,17.0503
2.40234,3.25868,17.0125
2.4109,3.28182,16.975
2.41961,3.30512,16.9377
2.42847,3.32858,16.9005
2.43747,3.3522,16.8635
2.44661,3.376,16.8267
2.45591,3.39996,16.7901
2.46535,3.42409,16.7537
2.47494,3.44839,16.7174
2.48467,3.47286,16.6814
2.49455,3.49751,16.6455
2.50458,3.52234,16.6099
2.51476,3.54735,16.5744
2.52509,3.57253,16.5391
2.53556,3.5979,16.504
2.54618,3.62345,16.4692
2.55696,3.64919,16.4345
2.56788,3.67511,16.4
2.57895,3.70122,16.3657
2.59017,3.72753,16.3316
2.60155,3.75402,16.2977
2.61307,3.78071,16.264
2.62475,3.8076,16.2305
2.63658,3.83468,16.1972
2.64856,3.86197,16.1641
2.66069,3.88945,16.1312
2.67298,3.91714,16.0986
2.68542,3.94504,16.0661
2.69802,3.97314,16.0339
2.71077,4.00145,16.0018
2.72368,4.02997,15.97
2.73674,4.05871,15.9384
2.74996,4.08766,15.907
2.76333,4.11683,15.8758
2.77687,4.14621,15.8449
2.79056,4.17582,15.8141
2.80442,4.20565,15.7836
2.81843,4.23571,15.7533
2.8326,4.26599,15.7232
2.84693,4.29649,15.6934
2.86143,4.32723,15.6638
2.87609,4.35821,15.6344
2.89091,4.38941,15.6052
2.90589,4.42086,15.5763
2.92104,4.45254,15.5476
2.93636,4.48446,15.5192
2.95184,4.51662,15.4909
2.96749,4.54903,15.463
2.9833,4.58168,15.4352
2.99929,4.61459,15.4077
3.01544,4.64774,15.3805
3.03176,4.68115,15.3535
3.04826,4.71481,15.3267
3.06492,4.74872,15.3002
3.08176,4.7829,15.274
3.09877,4.81733,15.248
3.11596,4.85203,15.2223
3.13332,4.88699,15.1968
3.15085,4.92222,15.1716
3.16857,4.95772,15.1466
3.18646,4.99349,15.122
3.20453,5.02953,15.0975
3.22278,5.06585,15.0734
3.24121,5.10244,15.0495
3.25982,5.13932,15.0259
3.27862,5.17647,15.0026
3.2976,5.21391,14.9796
3.31676,5.25163,14.9568
3.33611,5.28964,14.9344
3.35564,5.32794,14.9122
3.37537,5.36653,14.8903
3.39528,5.40541,14.8687
3.41538,5.44459,14.8474
3.43567,5.48407,14.8264
3.45616,5.52384,14.8057
3.47683,5.56392,14.7853
3.4977,5.6043,14.7652
3.51877,5.64499,14.7455
3.54003,5.68598,14.726
3.56149,5.72729,14.7069
3.58315,5.7689,14.6881
3.60501,5.81083,14.6696
3.62707,5.85308,14.6514
3.64933,5.89564,14.6335
3.67179,5.93852,14.616
3.69446,5.98173,14.5989
3.71733,6.02526,14.582
3.74041,6.06911,14.5656
3.76369,6.11329,14.5494
3.78719,6.1578,14.5336
3.8109,6.20264,14.5182
3.83481,6.24782,14.5031
3.85894,6.29333,14.4884
3.88329,6.33918,14.474
3.90785,6.38536,14.4601
3.93262,6.43189,14.4465
3.95762,6.47876,14.4332
3.98283,6.52597,14.4204
4.00826,6.57353,14.4079
4.03391,6.62144,14.3958
4.05979,6.6697,14.3842
4.08589,6.7183,14.3729
4.11221,6.76726,14.362
4.13876,6.81658,14.3515
4.16554,6.86625,14.3415
4.19255,6.91628,14.3318
4.21978,6.96667,14.3226
4.24725,7.01742,14.3138
4.27495,7.06853,14.3054
4.30289,7.12,14.2975
4.33106,7.17184,14.29
4.35947,7.22405,14.283
4.38811,7.27662,14.2764
4.417,7.32957,14.2702
4.44612,7.38288,14.2646
4.47549,7.43657,14.2594
4.5051,7.49063,14.2546
4.53496,7.54506,14.2503
4.56506,7.59987,14.2466
4.59541,7.65506,14.2433
4.626,7.71062,14.2405
4.65685,7.76656,14.2382
4.68795,7.82288,14.2364
4.7193,7.87958,14.2351
4.7509,7.93666,14.2343
4.78276,7.99413,14.234
4.81487,8.05197,14.2343
4.84724,8.1102,14.2351
4.87987,8.16881,14.2365
4.91276,8.22781,14.2384
4.94591,8.28719,14.2408
4.97932,8.34695,14.2438
5.013,8.4071,14.2474
5.04694,8.46763,14.2516
5.08115,8.52855,14.2563
5.11562,8.58986,14.2616
5.15036,8.65155,14.2675
5.18538,8.71362,14.274
5.22066,8.77609,14.2812
5.25621,8.83893,14.2889
5.29204,8.90216,14.2973
5.32814,8.96577,14.3062
5.36452,9.02977,14.3159
5.40117,9.09415,14.3261
5.4381,9.15891,14.337
5.47531,9.22405,14.3486
5.5128,9.28957,14.3609
5.55056,9.35547,14.3738
5.58861,9.42175,14.3874
5.62694,9.48841,14.4017
5.66556,9.55543,14.4166
5.70446,9.62284,14.4323
5.74364,9.69061,14.4487
5.78311,9.75875,14.4659
5.82287,9.82726,14.4837
5.86291,9.89614,14.5023
5.90324,9.96538,14.5217
5.94386,10.035,14.5418
5.98478,10.1049,14.5627
6.02598,10.1753,14.5843
6.06747,10.2459,14.6067
6.10925,10.3169,14.6299
6.15133,10.3883,14.654
6.1937,10.46,14.6788
6.23636,10.5321,14.7044
6.27932,10.6044,14.7309
6.32257,10.6772,14.7582
6.36612,10.7502,14.7863
6.40996,10.8236,14.8154
6.45409,10.8973,14.8452
6.49853,10.9713,14.876
6.54325,11.0456,14.9076
6.58828,11.1202,14.9401
6.6336,11.1951,14.9735
6.67921,11.2703,15.0079
6.72512,11.3458,15.0431
6.77133,11.4216,15.0793
6.81783,11.4977,15.1164
6.86463,11.574,15.1545
6.91173,11.6507,15.1936
6.95912,11.7275,15.2336
7.0068,11.8046,15.2746
7.05478,11.882,15.3165
7.10305,11.9596,15.3595
7.15162,12.0374,15.4035
7.20047,12.1155,15.4485
7.24962,12.1937,15.4946
7.29906,12.2722,15.5416
7.3488,12.3509,15.5898
7.39882,12.4297,15.639
7.44913,12.5087,15.6892
7.49972,12.5879,15.7406
7.5506,12.6673,15.793
7.60177,12.7468,15.8465
7.65322,12.8264,15.9012
7.70495,12.9062,15.9569
7.75696,12.9861,16.0138
7.80926,13.0661,16.0719
7.86182,13.1462,16.131
7.91467,13.2263,16.1914
7.96778,13.3066,16.2529
8.02117,13.3868,16.3156
8.07483,13.4672,16.3794
8.12875,13.5475,16.4445
8.18294,13.6279,16.5108
8.23739,13.7083,16.5783
8.2921,13.7887,16.647
8.34706,13.869,16.7169
8.40228,13.9494,16.7881
8.45776,14.0296,16.8605
8.51347,14.1098,16.9342
8.56944,14.1899,17.0092
8.62564,14.2699,17.0854
8.68208,14.3498,17.163
8.73876,14.4295,17.2418
8.79567,14.5091,17.3219
8.8528,14.5885,17.4033
8.91016,14.6677,17.4861
8.96774,14.7467,17.5701
9.02553,14.8255,17.6555
9.08353,14.9041,17.7423
9.14173,14.9823,17.8303
9.20014,15.0603,17.9197
9.25874,15.138,18.0105
9.31753,15.2154,18.1026
9.37651,15.2924,18.1961
9.43567,15.369,18.291
9.495,15.4452,18.3872
9.5545,15.5211,18.4849
9.61417,15.5965,18.5839
9.67399,15.6714,18.6843
9.73397,15.7458,18.786
9.79408,15.8198,18.8892
9.85434,15.8932,18.9938
9.91473,15.966,19.0997
9.97524,16.0383,19.2071
10.0359,16.11,19.3159
10.0966,16.181,19.426
10.1575,16.2514,19.5376
10.2184,16.3211,19.6506
10.2794,16.3901,19.765
10.3405,16.4584,19.8807
10.4017,16.5259,19.9979
10.463,16.5926,20.1165
10.5242,16.6585,20.2364
10.5856,16.7235,20.3578
10.647,16.7877,20.4805
10.7084,16.851,20.6047
10.7698,16.9133,20.7302
10.8312,16.9747,20.857
10.8927,17.0351,20.9853
10.9541,17.0945,21.1149
11.0155,17.1528,21.2458
11.0769,17.21,21.3781
11.1382,17.2662,21.5117
11.1995,17.3212,21.6467
11.2607,17.375,21.783
11.3218,17.4277,21.9205
11.3829,17.4791,22.0594
11.4439,17.5292,22.1995
11.5047,17.578,22.3409
11.5655,17.6256,22.4836
11.6261,17.6717,22.6275
11.6865,17.7165,22.7726
11.7468,17.7599,22.9189
11.8069,17.8018,23.0664
11.8669,17.8423,23.2151
11.9266,17.8812,23.3649
11.9862,17.9186,23.5159
12.0455,17.9545,23.6679
12.1046,17.9887,23.8211
12.1634,18.0213,23.9753
12.222,18.0522,24.1306
12.2803,18.0815,24.2869
12.3383,18.109,24.4441
12.396,18.1347,24.6024
12.4534,18.1587,24.7616
12.5105,18.1809,24.9217
12.5672,18.2012,25.0827
12.6235,18.2197,25.2445
12.6795,18.2362,25.4072
12.7351,18.2509,25.5707
12.7902,18.2636,25.7349
12.8449,18.2743,25.8999
12.8992,18.283,26.0656
12.9531,18.2896,26.2319
13.0064,18.2943,26.3988
13.0593,18.2968,26.5664
13.1117,18.2972,26.7345
13.1636,18.2955,26.9031
13.2149,18.2917,27.0722
13.2656,18.2856,27.2417
13.3158,18.2774,27.4116
13.3655,18.267,27.5819
13.4145,18.2543,27.7525
13.4629,18.2393,27.9234
13.5106,18.2221,28.0945
13.5577,18.2026,28.2658
13.6042,18.1808,28.4372
13.65,18.1567,28.6087
13.695,18.1302,28.7802
13.7394,18.1014,28.9518
13.783,18.0702,29.1233
13.8259,18.0367,29.2947
13.868,18.0008,29.4659
13.9093,17.9624,29.637
13.9498,17.9217,29.8078
13.9896,17.8786,29.9783
14.0285,17.833,30.1485
14.0665,17.785,30.3183
14.1037,17.7346,30.4876
14.14,17.6818,30.6564
14.1754,17.6266,30.8247
14.2099,17.5689,30.9923
14.2435,17.5088,31.1593
14.2762,17.4463,31.3256
14.3079,17.3814,31.4912
14.3386,17.314,31.6559
14.3684,17.2443,31.8197
14.3971,17.1722,31.9826
14.4249,17.0977,32.1446
14.4516,17.0208,32.3055
14.4773,16.9416,32.4653
14.5019,16.86,32.624
14.5255,16.776,32.7815
14.548,16.6898,32.9378
14.5694,16.6013,33.0928
14.5898,16.5105,33.2464
14.609,16.4174,33.3986
14.627,16.3222,33.5494
14.644,16.2247,33.6987
14.6598,16.125,33.8464
14.6745,16.0232,33.9925
14.6879,15.9192,34.137
14.7003,15.8131,34.2798
14.7114,15.705,34.4208
14.7213,15.5948,34.5601
14.7301,15.4827,34.6975
14.7376,15.3685,34.8331
14.7439,15.2525,34.9667
14.749,15.1345,35.0983
14.7528,15.0147,35.2279
14.7554,14.893,35.3555
14.7568,14.7696,35.481
14.757,14.6444,35.6043
14.7558,14.5176,35.7255
14.7534,14.3891,35.8444
14.7498,14.2589,35.9611
14.7449,14.1272,36.0755
14.7387,13.994,36.1876
14.7313,13.8594,36.2974
14.7225,13.7233,36.4048
14.7126,13.5858,36.5097
14.7013,13.447,36.6122
14.6887,13.307,36.7123
14.6749,13.1657,36.8099
14.6598,13.0233,36.9049
14.6435,12.8797,36.9974
14.6258,12.7351,37.0874
14.6069,12.5894,37.1747
14.5867,12.4428,37.2595
14.5653,12.2953,37.3416
14.5426,12.1469,37.4211
14.5187,11.9978,37.498
14.4934,11.8479,37.5722
14.467,11.6973,37.6437
14.4393,11.5461,37.7126
14.4104,11.3943,37.7787
14.3802,11.242,37.8422
14.3488,11.0892,37.9029
14.3162,10.936,37.9609
14.2824,10.7825,38.0163
14.2474,10.6287,38.0689
14.2112,10.4746,38.1188
14.1739,10.3203,38.166
14.1353,10.1659,38.2105
14.0956,10.0114,38.2523
14.0548,9.85687,38.2914
14.0128,9.70236,38.3279
13.9697,9.54794,38.3616
13.9255,9.39364,38.3927
13.8802,9.23953,38.4211
13.8338,9.08564,38.4469
13.7863,8.93203,38.4701
13.7377,8.77876,38.4906
13.6882,8.62586,38.5086
13.6375,8.47339,38.524
13.5859,8.3214,38.5368
13.5332,8.16992,38.5471
13.4796,8.01902,38.5549
13.425,7.86872,38.5601
13.3694,7.71908,38.563
13.3129,7.57014,38.5633
13.2555,7.42195,38.5613
13.1972,7.27453,38.5568
13.1379,7.12793,38.55
13.0778,6.9822,38.5409
13.0169,6.83737,38.5294
12.9551,6.69347,38.5156
12.8925,6.55054,38.4997
12.8291,6.40863,38.4814
12.7649,6.26775,38.461
12.6999,6.12795,38.4385
12.6342,5.98926,38.4138
12.5677,5.8517,38.387
12.5006,5.7153,38.3582
12.4327,5.5801,38.3274
12.3642,5.44613,38.2945
12.295,5.3134,38.2598
12.2252,5.18194,38.2231
12.1547,5.05178,38.1845
12.0837,4.92294,38.1441
12.0121,4.79544,38.1018
11.9399,4.6693,38.0578
11.8672,4.54454,38.0121
11.794,4.42118,37.9647
11.7203,4.29923,37.9156
11.6461,4.17872,37.8648
11.5714,4.05966,37.8125
11.4963,3.94205,37.7587
11.4207,3.82592,37.7033
11.3448,3.71128,37.6465
11.2685,3.59813,37.5882
11.1918,3.48649,37.5285
11.1147,3.37636,37.4674
11.0373,3.26776,37.405
10.9596,3.16068,37.3414
10.8816,3.05514,37.2764
10.8034,2.95114,37.2103
10.7248,2.84869,37.1429
10.6461,2.74779,37.0744
10.5671,2.64843,37.0048
10.4879,2.55063,36.9341
10.4085,2.45438,36.8624
10.329,2.35968,36.7896
10.2493,2.26653,36.7159
10.1695,2.17493,36.6412
10.0895,2.08488,36.5656
10.0095,1.99637,36.4891
9.92936,1.90941,36.4118
9.84916,1.82397,36.3337
9.7689,1.74007,36.2548
9.68862,1.65769,36.1751
9.60831,1.57682,36.0947
9.52799,1.49747,36.0136
9.44769,1.41962,35.9318
9.36741,1.34326,35.8494
9.28716,1.26839,35.7664
9.20698,1.195,35.6828
9.12686,1.12307,35.5986
9.04682,1.05259,35.514
8.96688,0.983562,35.4288
8.88704,0.915965,35.3431
8.80733,0.849791,35.257
8.72776,0.785026,35.1705
8.64833,0.721659,35.0835
8.56906,0.659677,34.9962
8.48997,0.599066,34.9086
8.41106,0.539813,34.8205
8.33235,0.481906,34.7322
8.25384,0.425328,34.6436
8.17556,0.370068,34.5548
8.0975,0.316109,34.4656
8.01969,0.263437,34.3763
7.94213,0.212038,34.2867
7.86483,0.161896,34.197
7.7878,0.112996,34.1071
7.71105,0.065322,34.017
7.63459,0.0188594,33.9268
7.55843,-0.026408,33.8365
7.48259,-0.0704961,33.746
7.40705,-0.113421,33.6555
7.33185,-0.155198,33.5649
7.25698,-0.195844,33.4743
7.18245,-0.235375,33.3836
7.10827,-0.273807,33.2929
7.03445,-0.311156,33.2022
6.961,-0.347439,33.1114
6.88791,-0.382673,33.0207
6.81521,-0.416872,32.93
6.74289,-0.450054,32.8394
6.67096,-0.482235,32.7488
6.59942,-0.513432,32.6582
6.5283,-0.54366,32.5677
6.45758,-0.572936,32.4773
6.38727,-0.601276,32.387
6.31739,-0.628695,32.2968
6.24792,-0.655211,32.2067
6.17889,-0.68084,32.1167
6.1103,-0.705596,32.0269
6.04214,-0.729496,31.9372
5.97442,-0.752555,31.8476
5.90715,-0.77479,31.7582
5.84033,-0.796215,31.6689
5.77397,-0.816847,31.5798
5.70806,-0.836699,31.4909
5.64261,-0.855789,31.4021
5.57763,-0.87413,31.3136
5.51311,-0.891738,31.2252
5.44906,-0.908627,31.137
5.38548,-0.924812,31.049
5.32238,-0.940308,30.9612
5.25975,-0.955128,30.8737
5.1976,-0.969288,30.7863
5.13594,-0.982801,30.6992
5.07475,-0.995681,30.6123
5.01404,-1.00794,30.5256
4.95382,-1.0196,30.4391
4.89409,-1.03066,30.3529
4.83484,-1.04115,30.2669
4.77608,-1.05106,30.1812
4.71781,-1.06043,30.0957
4.66003,-1.06926,30.0104
4.60274,-1.07756,29.9254
4.54593,-1.08534,29.8407
4.48962,-1.09262,29.7561
4.4338,-1.09942,29.6719
4.37847,-1.10573,29.5879
4.32362,-1.11158,29.5041
4.26927,-1.11697,29.4207
4.21541,-1.12192,29.3374
4.16204,-1.12643,29.2545
4.10915,-1.13053,29.1718
4.05675,-1.13421,29.0893
4.00484,-1.1375,29.0072
3.95342,-1.14039,28.9253
3.90248,-1.14291,28.8436
3.85203,-1.14506,28.7622
3.80206,-1.14685,28.6811
3.75257,-1.14829,28.6003
3.70356,-1.1494,28.5197
3.65503,-1.15017,28.4394
3.60698,-1.15063,28.3594
3.5594,-1.15077,28.2796
3.5123,-1.15062,28.2001
3.46567,-1.15017,28.1208
3.41951,-1.14944,28.0419
3.37382,-1.14843,27.9631
3.3286,-1.14716,27.8847
3.28384,-1.14563,27.8065
3.23955,-1.14385,27.7286
3.19572,-1.14182,27.651
3.15234,-1.13957,27.5736
3.10942,-1.13708,27.4965
3.06696,-1.13438,27.4196
3.02494,-1.13147,27.343
2.98338,-1.12835,27.2667
2.94226,-1.12503,27.1906
2.90159,-1.12152,27.1148
2.86136,-1.11783,27.0392
2.82157,-1.11397,26.9639
2.78221,-1.10993,26.8889
2.74329,-1.10573,26.8141
2.7048,-1.10137,26.7395
2.66674,-1.09686,26.6652
2.6291,-1.0922,26.5912
2.59189,-1.08741,26.5174
2.55509,-1.08248,26.4439
2.51872,-1.07742,26.3706
2.48276,-1.07224,26.2976
2.44721,-1.06694,26.2248
2.41207,-1.06153,26.1522
2.37733,-1.05601,26.0799
2.343,-1.05039,26.0079
2.30906,-1.04467,25.9361
2.27553,-1.03886,25.8645
2.24238,-1.03296,25.7932
2.20963,-1.02698,25.7221
2.17726,-1.02092,25.6512
2.14528,-1.01478,25.5806
2.11368,-1.00858,25.5102
2.08246,-1.00231,25.44
2.05161,-0.995975,25.3701
2.02113,-0.989583,25.3004
1.99103,-0.983138,25.2309
1.96128,-0.976641,25.1617
1.93191,-0.970098,25.0927
1.90289,-0.963511,25.0239
1.87422,-0.956884,24.9553
1.84591,-0.950221,24.887
1.81795,-0.943524,24.8189
1.79033,-0.936798,24.751
1.76306,-0.930044,24.6833
1.73613,-0.923267,24.6158
1.70954,-0.916468,24.5486
1.68328,-0.909651,24.4816
1.65735,-0.902819,24.4147
1.63175,-0.895974,24.3481
1.60647,-0.889119,24.2817
1.58151,-0.882257,24.2156
1.55688,-0.875389,24.1496
1.53255,-0.868519,24.0838
1.50854,-0.861649,24.0183
1.48484,-0.854781,23.9529
1.46144,-0.847917,23.8878
1.43835,-0.841059,23.8228
1.41556,-0.83421,23.7581
1.39306,-0.827371,23.6936
1.37086,-0.820545,23.6292
1.34894,-0.813732,23.5651
1.32731,-0.806936,23.5012
1.30597,-0.800158,23.4374
1.28491,-0.793399,23.3739
1.26413,-0.786662,23.3105
1.24362,-0.779947,23.2474
1.22338,-0.773256,23.1844
1.20342,-0.766592,23.1216
1.18372,-0.759955,23.0591
1.16428,-0.753346,22.9967
1.1451,-0.746767,22.9345
1.12619,-0.74022,22.8725
1.10752,-0.733705,22.8106
1.08911,-0.727224,22.749
1.07095,-0.720778,22.6875
1.05303,-0.714368,22.6263
1.03535,-0.707995,22.5652
1.01792,-0.70166,22.5043
1.00073,-0.695364,22.4435
0.983765,-0.689108,22.383
0.967036,-0.682893,22.3226
0.950537,-0.67672,22.2624
0.934264,-0.67059,22.2024
0.918216,-0.664503,22.1426
0.902388,-0.65846,22.0829
0.88678,-0.652462,22.0235
0.871387,-0.646509,21.9641
0.856208,-0.640603,21.905
0.84124,-0.634744,21.8461
0.826481,-0.628932,21.7873
0.811926,-0.623169,21.7286
0.797575,-0.617454,21.6702
0.783425,-0.611788,21.6119
0.769473,-0.606171,21.5538
0.755717,-0.600605,21.4959
0.742153,-0.595089,21.4381
0.728781,-0.589624,21.3805
0.715597,-0.58421,21.323
0.702599,-0.578848,21.2658
0.689784,-0.573538,21.2086
0.677151,-0.56828,21.1517
0.664697,-0.563074,21.0949
0.652419,-0.557921,21.0383
0.640316,-0.552821,20.9818
0.628384,-0.547775,20.9255
0.616623,-0.542781,20.8694
0.605029,-0.537842,20.8134
0.5936,-0.532956,20.7575
0.582334,-0.528124,20.7019
0.57123,-0.523346,20.6464
0.560284,-0.518622,20.591
0.549495,-0.513952,20.5358
0.538861,-0.509336,20.4808
0.528379,-0.504775,20.4259
0.518047,-0.500268,20.3711
0.507864,-0.495816,20.3165
0.497827,-0.491418,20.2621
0.487935,-0.487074,20.2078
0.478185,-0.482785,20.1537
0.468575,-0.478551,20.0997
0.459104,-0.47437,20.0459
0.449769,-0.470244,19.9922
0.440569,-0.466172,19.9387
0.431501,-0.462154,19.8853
0.422565,-0.458191,19.8321
0.413757,-0.454281,19.779
0.405077,-0.450425,19.7261
0.396522,-0.446623,19.6733
0.38809,-0.442875,19.6207
0.379781,-0.43918,19.5682
0.371591,-0.435539,19.5158
0.36352,-0.431951,19.4636
0.355565,-0.428416,19.4116
0.347725,-0.424933,19.3597
0.339999,-0.421504,19.3079
0.332384,-0.418127,19.2563
0.324879,-0.414803,19.2048
0.317482,-0.411531,19.1534
0.310192,-0.40831,19.1022
0.303007,-0.405142,19.0511
0.295925,-0.402025,19.0002
0.288946,-0.39896,18.9494
0.282067,-0.395946,18.8988
0.275286,-0.392983,18.8483
0.268604,-0.390071,18.7979
0.262017,-0.387209,18.7477
0.255525,-0.384397,18.6976
0.249126,-0.381636,18.6476
0.242818,-0.378924,18.5978
0.2366,-0.376262,18.5481
0.230472,-0.37365,18.4986
0.224431,-0.371086,18.4491
0.218475,-0.368572,18.3999
0.212605,-0.366106,18.3507
0.206818,-0.363688,18.3017
0.201113,-0.361319,18.2528
0.195489,-0.358997,18.2041
0.189944,-0.356723,18.1555
0.184477,-0.354497,18.107
0.179087,-0.352317,18.0586
0.173773,-0.350184,18.0104
0.168534,-0.348098,17.9623
0.163367,-0.346058,17.9144
0.158273,-0.344065,17.8665
0.15325,-0.342117,17.8188
0.148296,-0.340214,17.7713
0.143411,-0.338357,17.7238
0.138593,-0.336545,17.6765
0.133842,-0.334778,17.6293
0.129156,-0.333055,17.5823
0.124534,-0.331377,17.5353
0.119974,-0.329742,17.4885
0.115477,-0.328151,17.4419
0.111041,-0.326604,17.3953
0.106665,-0.3251,17.3489
0.102347,-0.323638,17.3026
0.098087,-0.32222,17.2564
0.093884,-0.320844,17.2104
0.0897367,-0.31951,17.1645
0.0856442,-0.318218,17.1186
0.0816056,-0.316968,17.073
0.0776199,-0.315759,17.0274
0.0736861,-0.314592,16.982
0.0698033,-0.313466,16.9367
0.0659706,-0.31238,16.8915
0.0621871,-0.311335,16.8464
0.0584519,-0.31033,16.8015
0.0547641,-0.309365,16.7567
0.0511228,-0.30844,16.712
0.0475272,-0.307554,16.6674
0.0439763,-0.306708,16.6229
0.0404695,-0.305901,16.5786
0.0370058,-0.305133,16.5344
0.0335844,-0.304403,16.4903
0.0302045,-0.303712,16.4463
0.0268654,-0.30306,16.4024
0.0235661,-0.302445,16.3587
0.020306,-0.301868,16.315
0.0170843,-0.301329,16.2715
0.0139001,-0.300827,16.2281
0.0107528,-0.300363,16.1848
0.00764169,-0.299936,16.1417
0.00456592,-0.299545,16.0986
0.00152481,-0.299191,16.0557
-0.00148235,-0.298874,16.0129
-0.00445627,-0.298593,15.9702
-0.00739763,-0.298348,15.9276
-0.0103071,-0.298139,15.8851
-0.0131854,-0.297965,15.8428
-0.0160332,-0.297828,15.8005
-0.0188512,-0.297725,15.7584
-0.0216399,-0.297659,15.7164
-0.0244001,-0.297627,15.6745
-0.0271324,-0.29763,15.6327
-0.0298374,-0.297668,15.591
-0.0325157,-0.29774,15.5494
-0.0351679,-0.297847,15.508
-0.0377947,-0.297989,15.4666
-0.0403966,-0.298165,15.4254
-0.0429743,-0.298374,15.3843
-0.0455283,-0.298618,15.3433
-0.0480592,-0.298896,15.3024
-0.0505676,-0.299207,15.2616
-0.053054,-0.299552,15.2209
-0.055519,-0.29993,15.1803
-0.0579631,-0.300342,15.1399
-0.0603869,-0.300787,15.0995
-0.0627909,-0.301266,15.0593
-0.0651756,-0.301777,15.0191
-0.0675416,-0.302321,14.9791
-0.0698894,-0.302898,14.9392
-0.0722195,-0.303508,14.8993
-0.0745324,-0.304151,14.8596
-0.0768286,-0.304826,14.82
-0.0791086,-0.305534,14.7805
-0.0813728,-0.306274,14.7411
-0.0836218,-0.307047,14.7019
-0.0858561,-0.307852,14.6627
-0.088076,-0.308689,14.6236
-0.0902822,-0.309558,14.5846
-0.0924749,-0.31046,14.5458
-0.0946548,-0.311394,14.507
-0.0968222,-0.312359,14.4684
-0.0989775,-0.313357,14.4298
-0.101121,-0.314387,14.3914
-0.103254,-0.315449,14.353
-0.105376,-0.316542,14.3148
-0.107488,-0.317668,14.2766
-0.109589,-0.318825,14.2386
-0.111682,-0.320015,14.2007
-0.113765,-0.321236,14.1628
-0.11584,-0.322489,14.1251
-0.117906,-0.323774,14.0875
-0.119965,-0.32509,14.0499
-0.122016,-0.326439,14.0125
-0.12406,-0.327819,13.9752
-0.126098,-0.329231,13.938
-0.128129,-0.330675,13.9008
-0.130155,-0.332151,13.8638
-0.132175,-0.333659,13.8269
-0.13419,-0.335198,13.79
-0.1362,-0.33677,13.7533
-0.138205,-0.338373,13.7167
-0.140207,-0.340009,13.6802
-0.142205,-0.341677,13.6437
-0.1442,-0.343377,13.6074
-0.146192,-0.345109,13.5712
-0.148181,-0.346873,13.535
-0.150168,-0.34867,13.499
-0.152153,-0.350498,13.463
-0.154136,-0.35236,13.4272
-0.156118,-0.354254,13.3914
-0.1581,-0.35618,13.3558
-0.160081,-0.358139,13.3202
-0.162061,-0.360131,13.2847
-0.164042,-0.362156,13.2494
-0.166023,-0.364213,13.2141
-0.168005,-0.366304,13.1789
-0.169988,-0.368427,13.1438
-0.171972,-0.370584,13.1089
-0.173958,-0.372775,13.074
-0.175947,-0.374998,13.0392
-0.177937,-0.377256,13.0045
-0.17993,-0.379547,12.9699
-0.181926,-0.381872,12.9353
-0.183926,-0.38423,12.9009
-0.185929,-0.386623,12.8666
-0.187936,-0.38905,12.8323
-0.189947,-0.391512,12.7982
-0.191963,-0.394008,12.7641
-0.193983,-0.396539,12.7302
-0.196009,-0.399104,12.6963
-0.19804,-0.401705,12.6625
-0.200076,-0.40434,12.6288
-0.202119,-0.407011,12.5952
-0.204168,-0.409718,12.5617
-0.206223,-0.41246,12.5283
-0.208286,-0.415238,12.495
